match_id,full_name,height
12058613,"Bittoun Kouzmine, Constantin",1.78
12058615,"Palan, Dominik",1.91
12058616,"Vincent Ruggeri, Samuel",1.91
12058620,"Kalyanpur, Adil",1.88
12058625,"Tseng, Chun Hsin",1.75
12058627,"Dzhavakian, Yurii",
12058628,"Tomić, Bernard",1.96
12058629,"Bergs, Zizou",1.85
12058630,"Gaston, Hugo",1.73
12058631,"Brouwer, Gijs",1.91
12058642,"Bar Biryukov, Petr",1.96
12058659,"Elias, Gastão",1.8
12058661,"Dellavedova, Matthew",1.91
12058701,"Habib, Ali",
12058747,"Sarkisova, Karine",
12058749,"Bol, Jurriaan",
12058754,"Tsygourova, Katerina",
12058765,"Spiridon, Denis Constantin",
12058767,"Bozemoj, Brian",
12058769,"Baroni, Niccolo",
12058771,"Podlinska, Marcelina",
12058773,"Ilkel, Berk",1.8
12058774,"Daubnerova, Nikola",
12058776,"Barrera Aguirre, Isabella",
12058779,"Gola, Andrea",1.83
12058782,"Shyla, Yaraslav",1.91
12058783,"Pieri, Samuele",
12058786,"Bochoradze, Anna",
12058788,"Vetrih, Miha",
12058789,"Horiuchi, Ryusuke",
12058790,"Takamisawa, Taketo",1.75
12058793,"Webley-Smith, Emily",1.68
12058796,"Codescu, Razvan Marius",
12058830,"Park, Subin",
12058839,"Rusová, Alica",
12058856,"Massard, Loann",
12058857,"Zhukov, Maxim",
12058860,"Tomasetto, Luca",1.85
12058862,"Corbinais, Sven",
12058863,"Drinic, Milan",1.85
12058865,"Mossur, Mykhailo",
12058870,"Donders, Dax",1.78
12058873,"Verbin, Pavel",
12058878,"Bosio, Gabriele",
12058879,"Zahraj, Patrick",1.88
12058883,"Matsuoka, Hayato",
12058885,"Tomova, Viktoriya",1.7
12058889,"Minnen, Greet",
12058890,"Kudermetova, Veronika",1.75
12058894,"Opitz, Jannik",1.93
12058896,"Malgiaritta, Maurus",
12058903,"Sciahbasi, Lorenzo",1.88
12058905,"Panák, Yvo",1.85
12058909,"Moraing, Oscar",1.83
12058916,"Slavíková, Emma",
12058917,"Gemovic, Elena",
12058918,"Mercadier, Naia",
12058921,"Leclercq, Maelle",
12058924,"Marcon, Margherita",
12058928,"Sijbesma, Marente",
12058934,"Paukštytė, Patricija",
12058936,"Gram, Olivia",
12058939,"Vlckova, Karolina",
12058941,"Rakotomalala, Maneva",
12058943,"Lipiec, Xenia",
12058947,"Albot, Radu",1.75
12058950,"Llamas Ruiz, Pablo",1.88
12058960,"Bertola, Remy",1.75
12058961,"Gautier, Alexis",1.98
12058972,"Gobat, Adrien",1.75
12058973,"Trotter, James Kent",1.83
12058981,"Naw, Hazem",1.83
12058982,"Gadamauri, Buvaysar",1.83
12058983,"Rivet, Maxence",
12058984,"Vylegzhanin, Nikolay",1.78
12059044,"Pellegrino, Andrea",1.85
12059066,"Pampanin, Pietro",1.83
12059070,"Misasi, Giannicola",
12059071,"Liucci, Francesco",
12059078,"Cherie Ligniere, Edoardo",
12059079,"Marino, Pietro",1.73
12059082,"Nikles, Johan",1.73
12059083,"Miceli, Marco",
12059090,"Noce, Gabriele Maria",1.78
12059092,"Bellifemine, Alessandro",
12059093,"Bagnolini, Daniel",
12059095,"Ovcharenko, Oleksandr",1.85
12059108,"Glushko, Lina",
12059109,"Maloney, Eliz",
12059110,"Lacy, Isabelle",
12059111,"Gillan, Alice",
12059112,"Malygina, Elena",
12059115,"Hietaranta, Laura",
12059116,"Rinaldo Persson, Kajsa",
12059117,"Murgett, Bronte",
12059119,"Silva, Eden",1.75
12059120,"Harrison, Catherine",1.65
12059125,"Dellien Velasco, Murkel Alejandro",1.93
12059126,"Morderger, Yana",
12059127,"Guth, Mara",
12059129,"Rogers, Anna Sinclair",
12059132,"Gettwart, Fabienne",
12059158,"Kobierski, Jan",1.83
12059164,"Palosi, Stefan",1.8
12059166,"Colling, Solymar",
12059168,"Delai, Melania",
12059172,"Tessa, Louis",1.8
12059173,"Kudriashov, Igor",
12059174,"Garcia, Miguel",1.83
12059179,"Dussin, Louis",1.78
12059185,"Voracek, Eva Marie",
12059188,"Zhu, Michael",1.75
12059189,"Dessolis, Barbara",
12059191,"WI, Hwui Won",
12059192,"Tammaro, Mariano",
12059195,"Losciale, Valentina",
12059196,"Osabuohien, Adesuwa",
12059199,"Golas, Olga",
12059200,"Pujol Navarro, Bruno",1.78
12059201,"Lobanov, Aleksandr",
12059210,"Cox, Daniel",1.7
12059218,"Houghton, George",
12059223,"Hussey, Giles",1.85
12059224,"Davis, James",
12059226,"Barton, Hynek",1.83
12059228,"Rossi, Leonardo",1.8
12059294,"Brown, Preston",1.98
12059498,"Loeb, Jamie",1.68
12059501,"Kozarov, Katarina",
12059502,"Karatancheva, Lia",
12059503,"Zhu, Amy",
12059504,"Rodriguez, Victoria",
12059505,"Hu, Victoria",
12059511,"Hinojosa Gomez, Jessica",
12059940,"Schnaitter, Jakob",1.83
12060681,"Salle, Fabien",1.85
12060682,"Baroni, Niccolo",
12060754,"Schaer, Jonas",1.88
12060755,"Lanz, Mischa",
12061339,"Reami, Adriana",
12017969,"Bagnis, Facundo",1.83
12017972,"Darderi, Luciano",1.83
12017976,"Bagnis, Facundo",1.83
12018500,"Giron, Marcos",1.8
12018503,"Giron, Marcos",1.8
12018507,"Shelton, Ben",1.93
12018537,"Khachanov, Karen",1.98
12018538,"Hurkacz, Hubert",1.96
12018539,"Humbert, Ugo",1.88
12018586,"Walton, Adam",1.83
12018632,"Nardi, Luca",1.85
12018650,"Martineau, Matteo",1.83
12018657,"Kukushkin, Mikhail",1.83
12018673,"Rybakina, Elena",1.84
12018674,"Rybakina, Elena",1.84
12018702,"Dart, Harriet",1.75
12018704,"Bogdan, Ana",1.71
12018708,"Bogdan, Ana",1.71
12018729,"Semenistaja, Darja",
12056494,"Masur, Daniel",1.83
12056615,"Oberleitner, Neil",1.93
12056747,"Trevisan, Martina",1.6
12056757,"Karatancheva, Lia",
12056823,"Dellien Velasco, Murkel Alejandro",1.93
12056824,"Rybakov, Alex",1.85
12056829,"Falei, Aliona",
12056830,"Sieg, Madison",
12056844,"Van Assche, Luca",1.78
12056845,"Goffin, David",1.8
12056847,"Shapovalov, Denis",1.85
12056848,"Fucsovics, Marton",1.88
12056849,"Cressy, Maxime",2.01
12056865,"Cirstea, Sorana",1.76
12056866,"Haddad Maia, Beatriz",1.85
12056867,"Raducanu, Emma",1.75
12056868,"Tsurenko, Lesia",1.74
12056869,"Rus, Arantxa",1.8
12056870,"Osaka, Naomi",1.8
12056871,"Krejcikova, Barbora",1.78
12056873,"Fernandez, Leylah",1.68
12056874,"Navarro, Emma",1.7
12056875,"Stearns, Peyton",1.73
12056876,"Gracheva, Varvara",1.78
12056877,"Dolehide, Caroline",1.78
12056878,"Pavlyuchenkova, Anastasia",1.76
12056879,"Bouzkova, Marie",1.8
12056880,"Vekić, Donna",1.79
12056888,"Bertran, Peter",1.83
12056892,"Bueno, Gonzalo",1.73
12056893,"Siegemund, Laura",1.68
12056909,"Raonic, Milos",1.96
12056915,"Léonard, Manon",
12057053,"Vickery, Sachia",1.63
12057492,"Shimabukuro, Sho",1.8
12057493,Flavio Cobolli,1.83
12057495,"Quinn, Ethan",1.91
12057496,"Andreozzi, Guido",1.83
12057497,"Albot, Radu",1.75
12057498,"Diallo, Gabriel",2.03
12057499,"Kozlov, Stefan",1.83
12057500,"Kokkinakis, Thanasi",1.93
12057501,"Comesaña, Francisco",1.78
12057502,"Cerundolo, Juan Manuel",1.83
12057503,"Munar, Jaume",1.83
12057504,"Moutet, Corentin",1.8
12057505,"Galan, Daniel Elahi",1.91
12057506,"Burruchaga, Roman Andres",1.83
12057507,"Ramos-Vinolas, Albert",1.88
12057508,"Martinez, Pedro",1.85
12057509,"Ito, Aoi",
12057579,"Osuigwe, Whitney",
12058235,"Llamas Ruiz, Pablo",1.88
12058257,"Gengel, Marek",1.85
12058286,"Hercog, Polona",1.85
12058311,"Cadar, Elena Teodora",
12058348,"Sukhotina, Anastasia",
12058349,"Feng, Shuo",
12058350,"Hanatani, Nagi",
12058351,"Vojcinakova, Ingrid",
12058353,"Pokotilov, Boris",1.8
12058357,"Jang, Yunseok",1.8
12058358,"Woerner, Paul",
12058360,"Vales, Amit",
12058361,"Schmidt, Antonia",
12058362,"Yoshioka, Kisa",
12058363,"Crowther, Corban",1.8
12058365,"Steiner, Maik",1.85
12058366,"Luikham, Jennifer",
12058368,"Bhandari, Priyanshi",
12058370,"Yang, Yidi",
12058373,"Fetecău, Irina",
12058374,"Yamasaki, Jumpei",1.8
12058377,"Ogura, Kosuke",1.7
12058379,"Zheng, Wushuang",
12058407,"Tabur, Clement",1.73
12058408,"Clarke, Jay",1.83
12058489,"Chidekh, Clement",1.8
12058493,"Lukas, Tena",
12058576,"Bertrand, Robin",1.78
12058608,"Vishwakarma, Siddharth",1.91
12058609,"Pieczkowski, Olaf",1.83
12058610,"Uchida, Kaichi",1.8
12058612,"Added, Dan",1.83
12058613,"Bittoun Kouzmine, Constantin",1.78
12058615,"Palan, Dominik",1.91
12058616,"Vincent Ruggeri, Samuel",1.91
12058620,"Kalyanpur, Adil",1.88
12058625,"Tseng, Chun Hsin",1.75
12058627,"Dzhavakian, Yurii",
12058628,"Tomić, Bernard",1.96
12058629,"Bergs, Zizou",1.85
12058630,"Gaston, Hugo",1.73
12058631,"Brouwer, Gijs",1.91
12058642,"Bar Biryukov, Petr",1.96
12058659,"Elias, Gastão",1.8
12058660,"Andreev, Adrian",1.8
12058661,"Dellavedova, Matthew",1.91
12058688,"Ilkel, Cem",1.85
12058689,"Agafonov, Egor",1.85
12058699,"Michalski, Daniel",1.8
12058700,"Caruso, Salvatore",1.85
12058701,"Habib, Ali",
12058702,"Kirkin, Ergi",1.8
12058747,"Sarkisova, Karine",
12058749,"Bol, Jurriaan",
12058754,"Tsygourova, Katerina",
12058765,"Spiridon, Denis Constantin",
12058767,"Bozemoj, Brian",
12058769,"Baroni, Niccolo",
12058771,"Podlinska, Marcelina",
12058773,"Ilkel, Berk",1.8
12058774,"Daubnerova, Nikola",
12058776,"Barrera Aguirre, Isabella",
12058779,"Gola, Andrea",1.83
12058782,"Shyla, Yaraslav",1.91
12058783,"Pieri, Samuele",
12058786,"Bochoradze, Anna",
12058788,"Vetrih, Miha",
12058789,"Horiuchi, Ryusuke",
12058790,"Takamisawa, Taketo",1.75
12058793,"Webley-Smith, Emily",1.68
12058796,"Codescu, Razvan Marius",
12058828,"Rybakov, Alex",1.85
12058830,"Park, Subin",
12058839,"Rusová, Alica",
12058851,"Krueger, Ashlyn",1.85
12058856,"Massard, Loann",
12058857,"Zhukov, Maxim",
12058860,"Tomasetto, Luca",1.85
12058862,"Corbinais, Sven",
12058863,"Drinic, Milan",1.85
12058865,"Mossur, Mykhailo",
12058870,"Donders, Dax",1.78
12058873,"Verbin, Pavel",
12058874,"Sibille, Imran",1.83
12058878,"Bosio, Gabriele",
12058879,"Zahraj, Patrick",1.88
12058883,"Matsuoka, Hayato",
12058884,"Andreeva, Erika",
12058885,"Tomova, Viktoriya",1.7
12058886,"Frech, Magdalena",1.71
12058887,"Pera, Bernarda",1.76
12058888,"Hibino, Nao",1.63
12058889,"Minnen, Greet",
12058890,"Kudermetova, Veronika",1.75
12058894,"Opitz, Jannik",1.93
12058896,"Malgiaritta, Maurus",
12058903,"Sciahbasi, Lorenzo",1.88
12058905,"Panák, Yvo",1.85
12058909,"Moraing, Oscar",1.83
12058910,"Kung, Leonie",1.76
12058916,"Slavíková, Emma",
12058917,"Gemovic, Elena",
12058918,"Mercadier, Naia",
12058921,"Leclercq, Maelle",
12058924,"Marcon, Margherita",
12058928,"Sijbesma, Marente",
12058934,"Paukštytė, Patricija",
12058936,"Gram, Olivia",
12058939,"Vlckova, Karolina",
12058941,"Rakotomalala, Maneva",
12058943,"Lipiec, Xenia",
12058946,"Léonard, Manon",
12058947,"Albot, Radu",1.75
12058950,"Llamas Ruiz, Pablo",1.88
12058960,"Bertola, Remy",1.75
12058961,"Gautier, Alexis",1.98
12058971,"Lamasine, Tristan",1.83
12058972,"Gobat, Adrien",1.75
12058973,"Trotter, James Kent",1.83
12058974,"Vandermeersch, Cyril",1.8
12058981,"Naw, Hazem",1.83
12058982,"Gadamauri, Buvaysar",1.83
12058983,"Rivet, Maxence",
12058984,"Vylegzhanin, Nikolay",1.78
12058995,"Oetzbach, Adrian",1.85
12058997,"Rottoli, Lorenzo",
12059044,"Pellegrino, Andrea",1.85
12059066,"Pampanin, Pietro",1.83
12059070,"Misasi, Giannicola",
12059071,"Liucci, Francesco",
12059078,"Cherie Ligniere, Edoardo",
12059079,"Marino, Pietro",1.73
12059082,"Nikles, Johan",1.73
12059083,"Miceli, Marco",
12059090,"Noce, Gabriele Maria",1.78
12059092,"Bellifemine, Alessandro",
12059093,"Bagnolini, Daniel",
12059095,"Ovcharenko, Oleksandr",1.85
12059108,"Glushko, Lina",
12059109,"Maloney, Eliz",
12059110,"Lacy, Isabelle",
12059111,"Gillan, Alice",
12059112,"Malygina, Elena",
12059113,"Keller, Nadine",
12059114,"Bolkvadze, Mariam",
12059115,"Hietaranta, Laura",
12059116,"Rinaldo Persson, Kajsa",
12059117,"Murgett, Bronte",
12059118,"Koevermans, Anouk",
12059119,"Silva, Eden",1.75
12059120,"Harrison, Catherine",1.65
12059121,"Jokic, Katarina",
12059122,"Stojsavljevic, Mika",
12059123,"Özgen, Pemra",1.7
12059125,"Dellien Velasco, Murkel Alejandro",1.93
12059126,"Morderger, Yana",
12059127,"Guth, Mara",
12059128,"Wirges, Angelina",
12059129,"Rogers, Anna Sinclair",
12059131,"Herrmann, Sina",
12059132,"Gettwart, Fabienne",
12059140,"Dudun, Igor",
12059158,"Kobierski, Jan",1.83
12059164,"Palosi, Stefan",1.8
12059166,"Colling, Solymar",
12059168,"Delai, Melania",
12059172,"Tessa, Louis",1.8
12059173,"Kudriashov, Igor",
12059174,"Garcia, Miguel",1.83
12059179,"Dussin, Louis",1.78
12059185,"Voracek, Eva Marie",
12059188,"Zhu, Michael",1.75
12059189,"Dessolis, Barbara",
12059191,"WI, Hwui Won",
12059192,"Tammaro, Mariano",
12059194,"Sugnaux, Tess",
12059195,"Losciale, Valentina",
12059196,"Osabuohien, Adesuwa",
12059199,"Golas, Olga",
12059200,"Pujol Navarro, Bruno",1.78
12059201,"Lobanov, Aleksandr",
12059210,"Cox, Daniel",1.7
12059217,"Peliwo, Filip",1.8
12059218,"Houghton, George",
12059219,"Kirchheimer, Strong",1.85
12059222,"Serafini, Marcello",1.88
12059223,"Hussey, Giles",1.85
12059224,"Davis, James",
12059225,"Ponwith, Nathan",1.88
12059226,"Barton, Hynek",1.83
12059227,"Jones, Ben",1.93
12059228,"Rossi, Leonardo",1.8
12059234,"Galan, Daniel Elahi",1.91
12059240,"Švrčina, Dalibor",1.78
12059277,"Meligeni Alves, Felipe",1.85
12059291,Flavio Cobolli,1.83
12059294,"Brown, Preston",1.98
12059369,"Diallo, Gabriel",2.03
12059381,"Vavassori, Andrea",1.91
12059475,"Niemeier, Jule",1.78
12059490,"Ugo Carabelli, Camilo",1.85
12059496,"Miroshnichenko, Veronica",
12059498,"Loeb, Jamie",1.68
12059499,"Curmi, Francesca",
12059500,"Krywoj, Melany Solange",
12059501,"Kozarov, Katarina",
12059502,"Karatancheva, Lia",
12059503,"Zhu, Amy",
12059504,"Rodriguez, Victoria",
12059505,"Hu, Victoria",
12059506,"Okalova, Martina",
12059507,"Daavettila, Sara",
12059508,"Pedretti, Thaisa Grana",
12059509,"Lodikova, Daria",
12059510,"Alves, Carolina",1.7
12059511,"Hinojosa Gomez, Jessica",
12059836,"Boulais, Isabelle",
12059837,"Albot, Radu",1.75
12059842,"Schoolkate, Tristan",1.83
12059845,"Ramanathan, Ramkumar",1.88
12059846,"Hong, Seong Chan",1.75
12059848,"Fonio, Giovanni",1.83
12059849,"Echargui, Moez",1.78
12059940,"Schnaitter, Jakob",1.83
12059941,"Wallart, Enzo",1.85
12060110,"Dellavedova, Matthew",1.91
12060121,"Added, Dan",1.83
12060306,"Di Natale, Gian Matias",1.78
12060681,"Salle, Fabien",1.85
12060682,"Baroni, Niccolo",
12060687,"Ogura, Kosuke",1.7
12060688,"De Cuyper, Julien",1.88
12060689,"Sukhotina, Anastasia",
12060690,"Crowther, Corban",1.8
12060691,"Yang, Yidi",
12060692,"Yamasaki, Jumpei",1.8
12060693,"Schmidt, Antonia",
12060694,"Kunsuwan, Natthasith",1.85
12060695,"Feng, Shuo",
12060696,"Thongkum, Pimmada",
12060698,"Hanatani, Nagi",
12060700,"Steiner, Maik",1.85
12060701,"Vales, Amit",
12060702,"Woerner, Paul",
12060754,"Schaer, Jonas",1.88
12060755,"Lanz, Mischa",
12060772,"Majdandzic, Marc",
12060799,"Bakker, Annelin",
12060803,"van Emst, Sarah",
12060804,"Hansen, Sarafina Olivia",
12060805,"Jeong, Boyoung",
12060806,"Rachapudi, Prathyusha",
12060829,"Vincent Ruggeri, Samuel",1.91
12060830,"Zakharov, Alexey",1.85
12060832,"Vocel, Matěj",1.88
12060869,"Agwi, Michael",
12060888,"Tomić, Bernard",1.96
12060931,"Donald, Matthew",1.75
12060934,"Gloeckler, Michael",
12060936,"Gautier, Alexis",1.98
12060937,"Bax, Florent",1.85
12060938,"Cox, Daniel",1.7
12060945,"Elias, Gastão",1.8
12061007,"Garkusha, Eva",
12061008,"Rame, Alice",
12061009,"Boros, Attila",
12061013,"Baroni, Niccolo",
12061014,"Scilipoti, Sebastianna",
12061015,"Shapatava, Sofia",
12061016,"Gola, Andrea",1.83
12061017,"Tsygourova, Katerina",
12061019,"Fita Boluda, Ángela",1.76
12061020,"Turati, Anna",
12061021,"Vetrih, Miha",
12061026,"Sarkisova, Karine",
12061027,"Falkner, Živa",
12061028,"Takamisawa, Taketo",1.75
12061029,"Spiridon, Denis Constantin",
12061032,Würth Tara,
12061033,"Ilkel, Berk",1.8
12061034,"Yörük, İlay",
12061037,"Pieri, Samuele",
12061040,"Karol, Milos",1.98
12061060,"Steinegger, Yannik",1.88
12061086,"Zelinskaya, Daria",
12061087,"Drozd, Maya",
12061092,"Trotter, James Kent",1.83
12061240,"Leclercq, Maelle",
12061246,"Marcon, Margherita",
12061248,"Paukštytė, Patricija",
12061250,"Ionescu, Iulia Andreea",
12061252,"Sijbesma, Marente",
12061278,"Koevermans, Anouk",
12061279,"Rinaldo Persson, Kajsa",
12061280,"Hietaranta, Laura",
12061281,"Malygina, Elena",
12061282,"Xu, Mingge",
12061283,"Glushko, Lina",
12061293,"Prižmić, Dino",1.88
12061323,"Tseng, Chun Hsin",1.75
12061338,"Poplavska, Anastasiya",
12061339,"Reami, Adriana",
12061350,"Dedura-Palomero, Mariano",
12061351,"Salle, Fabien",1.85
12061375,"Poljak, David",1.88
12061396,"Majdandzic, Marc",
12061412,"Milanese, Sara",
12061423,"Vocel, Matěj",1.88
12061426,"Karol, Milos",1.98
12061443,"Glushkova, Denislava",
12061448,"Sauvant, Chantal",
12061449,"Tresca, Giuseppe",1.78
12061450,"Liucci, Francesco",
12061451,"Girelli, Chiara",
12061452,"Kubka, Martyna",
12061453,"Noce, Gabriele Maria",1.78
12061458,"Bagnolini, Daniel",
12061460,Middendorf Julia,1.7
12061461,"Bellifemine, Alessandro",
12061462,"Perrin, Conny",1.74
12061464,Geerlings Martinez Ariana,
12061470,"Marino, Pietro",1.73
12061471,"Miceli, Marco",
12061472,"Kanev, Kathleen",
12061473,"Pieri, Jessica",
12061474,"Lee, Ya-Hsuan",
12061475,"Pampanin, Pietro",1.83
12061477,"Bandecchi, Susan",
12061478,"LEW Yan Foon, Astrid",
12061535,"Naw, Hazem",1.83
12061536,"Donald, Matthew",1.75
12061539,"Parker, Stuart",1.85
12061540,"Kuhn, Nicola",1.85
12061541,"Peliwo, Filip",1.8
12061560,"Tessa, Louis",1.8
12061561,"Nishimura, Kayo",
12061563,"Stuurman, Roland",
12061564,"Karamoko, Naima",
12061566,"Duhan, Chirag",
12061567,"Tammaro, Mariano",
12061568,"Garcia, Miguel",1.83
12061569,"Palosi, Stefan",1.8
12061570,"Mariani, Matilde",
12061572,"Hosoki, Yuka",
12061574,"Saigo, Yukina",
12061575,"Dussin, Louis",1.78
12061576,"Kudriashov, Igor",
12061578,"Lobanov, Aleksandr",
12061579,"Pujol Navarro, Bruno",1.78
12061580,"Zhu, Michael",1.75
12061598,"Steinegger, Yannik",1.88
12061637,"Agwi, Michael",
12061710,"Rottoli, Lorenzo",
12061807,"Zahraj, Patrick",1.88
12061808,"Tomasetto, Luca",1.85
12061809,"Bosio, Gabriele",
12061811,"Nad, Peter",1.91
12061812,"Donders, Dax",1.78
12061815,"Sibille, Imran",1.83
12061817,"Matsuoka, Hayato",
12061818,"Zhukov, Maxim",
12061820,"Drinic, Milan",1.85
12061822,"Massard, Loann",
12061919,"Lamasine, Tristan",1.83
12061925,"Schiessl, Joao Eduardo",1.8
12061954,"Lucero, Joel Angel",
12061955,"Tenti, Fermin",1.81
12061956,"Barreiros Reyes, Mateo",1.78
12061957,"Saraiva dos Santos, Paulo André",1.8
12061959,"Otegui, Juan Bautista",1.91
12061961,"Tosetto, Rafael",
12061966,"La Serna, Juan Manuel",1.88
12062453,"Reami, Adriana",
12062454,"Miroshnichenko, Veronica",
12062455,"Cross, Kayla",
12062456,"Loeb, Jamie",1.68
12062457,"Rodriguez, Victoria",
12062458,"Curmi, Francesca",
12062459,"Fossa Huergo, Nicole",
12062460,"Herazo Gonzalez, Maria Fernanda",1.67
12017969,"Bagnis, Facundo",1.83
12018500,"Giron, Marcos",1.8
12018539,"Humbert, Ugo",1.88
12018674,"Rybakina, Elena",1.84
12018708,"Bogdan, Ana",1.71
12018729,"Semenistaja, Darja",
12049668,"Zheng, Qinwen",1.78
12049673,"Kostyuk, Marta",1.75
12049674,"Noskova, Linda",1.79
12049675,"Vondroušová, Markéta",1.72
12049677,"Collins, Danielle",1.78
12049678,"Navarro, Emma",1.7
12049679,"Badosa, Paula",1.8
12049681,"Swiatek, Iga",1.76
12049693,"Andreeva, Erika",
12049695,"Wang, Xinyu",1.82
12056865,"Cirstea, Sorana",1.76
12056866,"Haddad Maia, Beatriz",1.85
12056867,"Raducanu, Emma",1.75
12056869,"Rus, Arantxa",1.8
12056870,"Osaka, Naomi",1.8
12056871,"Krejcikova, Barbora",1.78
12056872,"Kalinskaya, Anna",1.75
12056873,"Fernandez, Leylah",1.68
12056874,"Navarro, Emma",1.7
12056875,"Stearns, Peyton",1.73
12056876,"Gracheva, Varvara",1.78
12056878,"Pavlyuchenkova, Anastasia",1.76
12056879,"Bouzkova, Marie",1.8
12056880,"Vekić, Donna",1.79
12056902,"Zhang, Zhizhen",1.93
12056906,"Griekspoor, Tallon",1.88
12056908,"Ćorić, Borna",1.88
12056909,"Raonic, Milos",1.96
12057499,"Kozlov, Stefan",1.83
12057500,"Kokkinakis, Thanasi",1.93
12057530,"Kypson, Patrick",1.88
12057531,"Lestienne, Constant",1.8
12057533,"Nishioka, Yoshihito",1.7
12057535,"Koepfer, Dominik",1.8
12058489,"Chidekh, Clement",1.8
12058660,"Andreev, Adrian",1.8
12058688,"Ilkel, Cem",1.85
12058689,"Agafonov, Egor",1.85
12058699,"Michalski, Daniel",1.8
12058700,"Caruso, Salvatore",1.85
12058702,"Kirkin, Ergi",1.8
12058828,"Rybakov, Alex",1.85
12058851,"Krueger, Ashlyn",1.85
12058856,"Massard, Loann",
12058860,"Tomasetto, Luca",1.85
12058870,"Donders, Dax",1.78
12058874,"Sibille, Imran",1.83
12058884,"Andreeva, Erika",
12058885,"Tomova, Viktoriya",1.7
12058886,"Frech, Magdalena",1.71
12058887,"Pera, Bernarda",1.76
12058888,"Hibino, Nao",1.63
12058889,"Minnen, Greet",
12058890,"Kudermetova, Veronika",1.75
12058903,"Sciahbasi, Lorenzo",1.88
12058910,"Kung, Leonie",1.76
12058918,"Mercadier, Naia",
12058946,"Léonard, Manon",
12058971,"Lamasine, Tristan",1.83
12058972,"Gobat, Adrien",1.75
12058973,"Trotter, James Kent",1.83
12058974,"Vandermeersch, Cyril",1.8
12058981,"Naw, Hazem",1.83
12058983,"Rivet, Maxence",
12058995,"Oetzbach, Adrian",1.85
12058997,"Rottoli, Lorenzo",
12059110,"Lacy, Isabelle",
12059113,"Keller, Nadine",
12059114,"Bolkvadze, Mariam",
12059118,"Koevermans, Anouk",
12059119,"Silva, Eden",1.75
12059121,"Jokic, Katarina",
12059122,"Stojsavljevic, Mika",
12059123,"Özgen, Pemra",1.7
12059125,"Dellien Velasco, Murkel Alejandro",1.93
12059128,"Wirges, Angelina",
12059131,"Herrmann, Sina",
12059132,"Gettwart, Fabienne",
12059140,"Dudun, Igor",
12059166,"Colling, Solymar",
12059168,"Delai, Melania",
12059179,"Dussin, Louis",1.78
12059185,"Voracek, Eva Marie",
12059189,"Dessolis, Barbara",
12059191,"WI, Hwui Won",
12059194,"Sugnaux, Tess",
12059195,"Losciale, Valentina",
12059196,"Osabuohien, Adesuwa",
12059199,"Golas, Olga",
12059217,"Peliwo, Filip",1.8
12059218,"Houghton, George",
12059219,"Kirchheimer, Strong",1.85
12059222,"Serafini, Marcello",1.88
12059224,"Davis, James",
12059225,"Ponwith, Nathan",1.88
12059226,"Barton, Hynek",1.83
12059227,"Jones, Ben",1.93
12059234,"Galan, Daniel Elahi",1.91
12059239,"Shelbayh, Abedallah",1.8
12059240,"Švrčina, Dalibor",1.78
12059241,"Ymer, Elias",1.85
12059243,"Oliveira, Gonçalo",1.85
12059244,"Dougaz, Aziz",1.88
12059245,"Klein, Lukas",1.93
12059246,"Giannessi, Alessandro",1.85
12059247,"Huesler, Marc-Andrea",1.96
12059248,"O'Connell, Christopher",1.83
12059251,"Berankis, Ričardas",1.75
